ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,Mech Not Defined,Mech_Acting,Mech_Action,Mech_tokens,Mech_construcc_farm,Mech_roll_thng,Mech_cards,Mech_role_camp,Mech_board,Mech_money,Mech_score,Mech_turnbased,Mech_team,Mech_skill,Mech_solo,Abstract,Children,Customizable,Family,Party,Strategy,Thematic,Wargames,Domain_Not Defined
5790.0,Chutes Away!!!!!,1977,2,4,20,4,47,5.51,16801,1.25,30,Not Defined,Children's Games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17284.0,Kazink,2005,2,4,15,7,80,5.54,16802,1.0,275,Team-Based Game,Not Defined,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
86270.0,Discover India,2010,2,5,45,8,134,5.49,16803,1.8,164,Set Collection,Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263426.0,Officinalis,2019,1,4,30,7,39,5.55,16804,0.0,198,"Set Collection, Trick-taking",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9049.0,Teenage Mutant Ninja Turtles Game,2003,2,4,60,6,123,5.51,16805,1.21,378,"Action Points, Dice Rolling, Point to Point Movement, Roll / Spin and Move",Not Defined,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30952.0,The Witcher: The Adventure Card Game,2007,2,4,60,12,257,5.6,16806,2.08,411,"Auction/Bidding, Card Drafting, Hand Management",Not Defined,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9816.0,LEGO Time Cruisers Game,1997,2,4,30,8,36,5.56,16807,1.0,119,"Roll / Spin and Move, Set Collection",Children's Games,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24779.0,UNO House Rules,1998,2,10,30,7,67,5.57,16808,1.0,185,Hand Management,Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10811.0,"Piraten, Planken & Peseten",2004,2,4,45,8,51,5.43,16809,1.57,102,Action Points,Not Defined,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183481.0,Rackare!,2015,3,20,60,15,49,5.56,16810,1.5,96,"Hand Management, Simultaneous Action Selection",Not Defined,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220642.0,This Belongs in a Museum,2017,2,4,30,10,49,5.77,16811,2.5,184,"Area Majority / Influence, Set Collection, Tile Placement",Not Defined,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150615.0,Fanhunter: Las Montañas de la Locura - Electric Boogaloo,2013,1,5,30,10,48,5.73,16812,1.5,106,Cooperative Game,Not Defined,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
146309.0,Kronen für den König,2013,3,4,45,10,43,5.48,16813,2.0,160,Worker Placement,Not Defined,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2940.0,A Dog's Life,2001,2,6,90,8,575,5.53,16814,1.84,810,"Action Points, Area Movement, Pick-up and Deliver, Simulation, Variable Player Powers",Family Games,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
204671.0,Dear Leader,2016,5,9,60,13,45,6.07,16815,1.0,88,"Acting, Role Playing, Simulation, Storytelling",Not Defined,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234062.0,Highlander: The Duel,2018,2,2,25,13,38,5.63,16816,1.0,136,"Card Drafting, Pattern Recognition, Push Your Luck",Not Defined,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48154.0,Take a Chance,2009,2,5,30,8,33,5.59,16817,1.25,95,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15877.0,Abbeville 1940,1996,2,2,0,12,30,5.62,16818,2.83,180,Hexagon Grid,Wargames,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177680.0,Ninja Dojo Fight!,2015,2,4,15,7,55,5.55,16819,1.0,218,"Rock-Paper-Scissors, Set Collection, Simultaneous Action Selection",Not Defined,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90471.0,Hippo Hopp,2011,2,4,30,8,53,5.53,16820,1.0,127,Memory,Not Defined,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33950.0,Solo Tower Hack,2007,1,1,10,0,57,5.59,16821,1.55,69,"Dice Rolling, Paper-and-Pencil",Not Defined,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180975.0,Crimson Creek,2016,2,6,90,16,256,5.65,16822,2.67,943,"Area Movement, Cooperative Game, Player Elimination, Variable Player Powers",Not Defined,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8950.0,Bid It,2003,2,6,30,8,32,5.45,16823,1.0,81,"Auction/Bidding, Betting and Bluffing",Not Defined,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1611.0,Bullwinkle and Rocky Role Playing Party Game,1988,2,10,90,12,70,5.54,16824,1.0,274,"Role Playing, Storytelling",Not Defined,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1207.0,Big Deal,2001,2,6,120,12,118,5.57,16825,3.14,241,"Auction/Bidding, Stock Holding",Not Defined,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16914.0,Shrieks & Creaks,1988,2,4,0,0,46,5.86,16826,1.5,100,Point to Point Movement,Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307.0,Candidate,1991,2,6,90,10,180,5.55,16827,2.0,316,Not Defined,"Strategy Games, Thematic Games",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8456.0,Fight on the Beaches,1985,2,2,120,12,45,5.64,16828,2.7,249,"Dice Rolling, Hexagon Grid",Wargames,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29939.0,Animal Express,2007,2,5,20,5,49,5.48,16829,1.14,37,"Betting and Bluffing, Card Drafting, Set Collection",Family Games,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37127.0,Uno: 30 Year Anniversary Edition,2001,2,10,30,7,37,5.72,16830,1.0,108,Hand Management,Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265571.0,Monopoly: Game of Thrones,2018,2,6,0,0,82,5.52,16831,1.33,346,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Not Defined,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
124958.0,1984: Animal Farm,2012,3,5,90,12,77,5.51,16832,2.63,153,"Area Majority / Influence, Team-Based Game",Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
144346.0,Mess Machine,2014,2,4,30,10,72,5.61,16833,2.0,169,Action Queue,Not Defined,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4097.0,Raise the Roof,1982,2,4,60,7,51,5.73,16834,1.0,121,"Hand Management, Modular Board, Set Collection, Take That",Not Defined,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5605.0,I Think You Think I Think,1984,2,6,60,12,32,5.49,16835,1.67,64,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27674.0,Nacho Loco,2007,2,6,20,8,199,5.56,16836,1.0,457,Tile Placement,Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2390.0,Race to Riches,1989,2,4,45,10,42,5.46,16837,1.83,165,"Commodity Speculation, Stock Holding",Not Defined,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20781.0,Café Race,2005,3,6,15,8,150,5.53,16838,1.27,244,"Auction/Bidding, Dice Rolling, Simultaneous Action Selection",Not Defined,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102750.0,Math Dice Jr.,1986,2,0,10,6,48,5.49,16839,1.0,221,Dice Rolling,Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2143.0,UNO Hearts,1994,2,8,30,7,138,5.62,16840,2.09,389,"Hand Management, Trick-taking",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208316.0,3UP 3DOWN,2016,2,6,15,7,44,5.72,16841,1.5,122,"Hand Management, Push Your Luck, Take That",Not Defined,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220440.0,1500: The New World,2017,2,6,60,12,42,5.45,16842,2.2,122,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Simulation",Not Defined,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132785.0,Monopoly: CityVille,2012,2,4,75,8,42,5.66,16843,0.0,134,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Not Defined,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17635.0,Mob City,2005,2,6,120,12,31,5.87,16844,3.0,43,"Auction/Bidding, Campaign / Battle Card Driven, Dice Rolling, Modular Board, Secret Unit Deployment, Variable Player Powers",Not Defined,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2169.0,Arcadia: The Wyld Hunt,1996,1,5,30,10,150,5.6,16845,2.23,280,Modular Board,Customizable Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13576.0,Math Dice,2003,1,0,10,8,85,5.48,16846,1.67,313,Dice Rolling,Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1908.0,G.O.O.T.M.U.,1992,2,6,60,12,120,5.53,16847,1.47,194,"Modular Board, Roll / Spin and Move",Not Defined,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3294.0,Dumm gelaufen!,1998,2,6,30,10,274,5.51,16848,1.2,673,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11965.0,Topminos,1998,2,4,20,6,43,5.47,16849,1.5,165,Tile Placement,Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14662.0,NE-spelet,1999,1,6,180,14,67,5.59,16850,2.2,64,Roll / Spin and Move,Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12057.0,Mini Funny Bunny,2004,2,4,10,4,62,5.45,16851,1.0,170,Memory,Children's Games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2974.0,Scoop,1953,2,4,45,7,123,5.7,16852,1.55,300,Set Collection,Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41955.0,Eurooppa Tietopeli,1986,2,6,45,12,48,5.53,16853,2.0,68,"Dice Rolling, Memory",Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4903.0,Columbo Detective Game,1973,2,4,60,10,40,5.58,16854,2.0,128,"Memory, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6153.0,Crisis: 2000,1994,2,2,60,12,33,5.45,16855,1.83,162,Area Movement,Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131484.0,Hoppa Galoppa,2012,2,4,10,4,31,5.55,16856,1.0,55,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,Gateway to the Stars,1994,1,7,0,12,32,5.5,16857,3.0,95,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237153.0,Fruit Ninja: Combo Party,2018,3,6,40,8,127,5.54,16858,1.0,355,"Card Drafting, Pattern Recognition, Push Your Luck",Not Defined,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42636.0,Gemischtes Doppel,2006,1,6,30,16,95,5.5,16859,1.33,301,Memory,Not Defined,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22799.0,Legie,2005,2,2,15,10,98,5.55,16860,2.67,179,"Enclosure, Modular Board, Tile Placement",Abstract Games,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8725.0,Red Star/White Star: Tactical Combat in Europe in the 1970's,1972,2,2,90,12,95,5.71,16861,3.1,338,"Dice Rolling, Hexagon Grid",Wargames,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1617.0,Icebergs,1982,2,6,60,10,60,5.47,16862,1.33,202,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Roll / Spin and Move, Take That",Not Defined,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8475.0,Tempus Draconis,2003,2,6,60,10,87,5.57,16863,1.5,195,"Action Points, Cooperative Game, Dice Rolling, Modular Board, Roll / Spin and Move, Variable Player Powers",Not Defined,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
136244.0,Miau!,2013,2,4,10,5,33,5.45,16864,1.0,46,Pattern Recognition,Not Defined,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
225828.0,Hot Seat,1986,4,10,90,17,35,5.53,16865,1.0,189,Voting,Not Defined,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5011.0,Monsters of the Midway,1982,2,2,60,10,32,5.56,16866,2.33,103,"Bias, Critical Hits and Failures, Dice Rolling, Events, Grid Movement, Hexagon Grid, Movement Points, Variable Player Powers, Variable Set-up",Not Defined,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214276.0,Bounce-Off Rock 'N' Rollz!,2014,2,4,0,7,40,5.47,16867,0.0,127,Pattern Building,Not Defined,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4402.0,Bayon,2002,2,4,30,10,175,5.53,16868,1.6,425,"Card Drafting, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150276.0,Squillo: Bordello d'Oriente,2013,2,6,50,18,55,5.57,16869,2.0,103,"Deck Bag and Pool Building, Hand Management",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10341.0,Disney Charades Game,1999,4,99,45,5,55,5.63,16870,1.33,224,"Acting, Team-Based Game",Children's Games,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16649.0,Prickly Pile-Up,1986,2,2,10,5,45,5.62,16871,1.0,104,Stacking and Balancing,Not Defined,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6272.0,Junior Stratego,1997,2,2,30,4,85,5.47,16872,1.0,217,Dice Rolling,"Abstract Games, Children's Games, Wargames",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
168390.0,Set Schnupperspiel,2014,1,8,20,8,33,5.34,16873,2.5,153,"Pattern Recognition, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
218460.0,Giant UNO,2015,2,10,0,7,32,5.49,16874,1.0,145,Hand Management,Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9471.0,Crazy Bugs,1991,2,4,10,5,42,5.49,16875,1.33,57,"Cooperative Game, Pick-up and Deliver, Simultaneous Action Selection",Children's Games,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23228.0,Evo,1986,2,4,30,8,33,5.72,16876,2.0,35,Area Movement,Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6869.0,Bethump'd with Words,1995,2,8,60,13,51,5.58,16877,2.0,130,"Dice Rolling, Roll / Spin and Move",Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232950.0,Dare to Dream,2018,2,4,60,10,63,5.89,16878,2.5,259,"Team-Based Game, Time Track, Variable Player Powers",Not Defined,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
111426.0,Terra Evolution: Tree of Life,2013,2,5,60,10,41,5.44,16879,2.0,110,"Card Drafting, Deck Bag and Pool Building, Hand Management, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16746.0,Evolution,2005,4,0,45,12,37,5.46,16880,1.67,65,"Acting, Line Drawing, Roll / Spin and Move",Not Defined,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154878.0,Little Dungeon: Turtle Rock,2014,2,5,15,5,83,5.83,16881,1.0,206,Hand Management,"Children's Games, Family Games",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6395.0,Combat,1963,2,2,60,7,32,5.58,16882,1.17,57,"Acting, Modular Board, Point to Point Movement",Wargames,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2264.0,Isaac Asimov's Super Quiz,1982,2,30,45,12,72,5.61,16883,2.6,199,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110525.0,Sagaland Mitbringspiel,2011,2,4,20,6,53,5.51,16884,1.0,179,"Memory, Roll / Spin and Move",Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
123506.0,Wonderland,2012,2,6,45,15,46,5.55,16885,1.0,198,Dice Rolling,Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244951.0,Round the World,2018,2,4,15,8,40,5.54,16886,1.0,94,"Hand Management, Simultaneous Action Selection",Not Defined,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20833.0,Code Sudoku,2005,1,4,0,7,41,5.56,16887,2.83,100,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180311.0,Squillo: Marchettari Sprovveduti,2014,2,6,30,18,32,5.68,16888,2.0,61,"Deck Bag and Pool Building, Hand Management",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210901.0,Eyes on the Prize,2016,2,4,20,6,30,5.59,16889,0.0,62,"Memory, Pattern Recognition, Simultaneous Action Selection",Not Defined,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
37988.0,Trivial Pursuit: 25th Anniversary Edition,2008,2,36,90,12,292,5.57,16890,1.31,745,Roll / Spin and Move,Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212027.0,Balloon Pop!,2017,1,10,10,13,222,5.48,16891,1.0,316,"Paper-and-Pencil, Push Your Luck",Not Defined,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197451.0,Rail Raiders Infinite,2017,2,4,30,14,297,5.51,16892,1.27,1061,"Dice Rolling, Modular Board, Point to Point Movement, Take That, Time Track, Variable Player Powers",Not Defined,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8497.0,Torches & Pitchforks,2003,2,5,30,12,221,5.52,16893,1.64,502,"Dice Rolling, Hand Management",Not Defined,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19040.0,ChiZo RISING,2005,2,4,20,8,168,5.64,16894,2.14,381,Tile Placement,Customizable Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3554.0,Rich Uncle,1946,3,5,30,8,76,5.8,16895,1.31,204,"Commodity Speculation, Dice Rolling, Roll / Spin and Move, Simulation, Stock Holding",Not Defined,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7667.0,History's Mysteries Card Game,2003,2,6,45,10,61,5.5,16896,1.33,116,"Hand Management, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132145.0,Two Crowns,2012,2,2,15,8,43,5.7,16897,1.5,103,"Hand Management, Memory",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
302238.0,Crazy Farmers and the Clôtures Électriques,2020,1,4,60,14,135,5.88,16898,2.25,47,"Area Majority / Influence, Enclosure",Not Defined,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16699.0,Such & Such,2005,4,10,40,10,40,5.48,16899,1.33,137,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10590.0,The Big One,1996,2,2,60,12,36,5.57,16900,1.6,159,Hexagon Grid,Wargames,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90930.0,Witty Pong,2011,2,8,10,8,32,5.52,16901,1.0,50,Pattern Recognition,Not Defined,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35896.0,Succesvol slecht zijn,2008,2,6,25,0,30,5.68,16902,1.8,49,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62395.0,Pokémon TCG: Rumble,2009,2,7,30,7,30,5.79,16903,1.25,48,Dice Rolling,Children's Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179124.0,Air Alliance,2015,2,4,80,8,41,5.46,16904,3.0,96,"Action Points, Pick-up and Deliver",Not Defined,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40966.0,In Love,2007,2,2,40,16,45,5.55,16905,1.33,81,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5012.0,Snit Smashing,1977,2,4,60,12,144,5.54,16906,1.53,439,"Dice Rolling, Hexagon Grid",Not Defined,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7963.0,Clash of Steel,1984,2,2,180,12,57,5.7,16907,3.23,291,"Dice Rolling, Grid Movement, Hexagon Grid, Hidden Movement, Movement Points, Simulation",Wargames,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139401.0,Realm of Heroes,2015,2,6,45,8,51,5.49,16908,1.5,178,"Area Majority / Influence, Grid Movement, Modular Board, Player Elimination, Variable Player Powers",Not Defined,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7031.0,"Flying Circus: Tactical Aerial Combat, 1915-1918",1972,2,6,90,12,53,5.81,16909,2.67,229,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Scenario / Mission / Campaign Game, Simulation, Three Dimensional Movement",Wargames,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2103.0,Project KGB: The Double Agent,1973,4,4,30,10,41,5.63,16910,2.5,114,"Paper-and-Pencil, Roll / Spin and Move",Not Defined,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117815.0,Mapominoes: United Kingdom,2011,2,5,20,8,43,5.51,16911,0.0,107,Tile Placement,Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267.0,Polar Dare!,1991,2,4,30,8,115,5.54,16912,1.22,180,"Modular Board, Roll / Spin and Move",Children's Games,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216647.0,DiceBot MegaFun,2017,2,4,30,14,61,5.67,16913,1.0,160,"Dice Rolling, Simultaneous Action Selection, Take That",Not Defined,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135581.0,Pointless: The Travel Game,2012,2,4,0,10,30,5.43,16914,1.0,80,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32742.0,Bookchase,2007,2,6,45,0,31,5.43,16915,2.0,80,"Dice Rolling, Roll / Spin and Move, Trading",Not Defined,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18968.0,Barbacan,1973,2,6,90,8,30,5.53,16916,1.33,66,Area Movement,Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
220597.0,INTERACTION: No more boredom!,2017,2,9,60,8,41,6.79,16917,1.0,90,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136585.0,Bejeweled,2013,2,4,30,8,86,5.6,16918,1.63,204,Pattern Building,Not Defined,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9368.0,Ave Tenebrae,1982,2,4,120,0,70,5.48,16919,3.17,160,"Dice Rolling, Hexagon Grid, Simulation",Wargames,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175855.0,Epic Roll,2015,2,3,20,14,88,5.75,16920,1.2,259,"Dice Rolling, Push Your Luck",Not Defined,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761.0,The Great Brain Robbery,2000,3,7,60,10,561,5.53,16921,1.31,1307,"Campaign / Battle Card Driven, Roll / Spin and Move","Family Games, Thematic Games",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
